"Data da Arrecadacao";"Conta";"Descricao da Conta";"Vinculo";"Descricao do Vinculo";"Valor Arrecadado";"Entidade"
"30/05/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-16,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/05/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-34,80";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-597,22";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-473,65";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-988,53";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-89,26";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-70,79";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-147,76";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-403,21";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-319,79";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-667,40";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-619,71";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-491,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/06/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-1025,75";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/07/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-481,54";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/07/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-381,91";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/07/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-797,05";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-154,44";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-122,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-255,65";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-18,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-14,68";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-30,65";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/09/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-11,52";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/09/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-9,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/09/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-19,09";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/10/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-38,62";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/10/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-30,63";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/10/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-63,95";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-20,21";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-16,03";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-33,46";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-496,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-393,39";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/12/2025";"9111253020000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-821,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-173,57";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-137,65";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-287,30";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-152,25";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-120,75";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-252,00";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-5,12";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-4,06";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-8,48";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-9,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-7,42";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/06/2025";"9111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-15,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-13073,68";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-10368,78";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-21639,27";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-335,59";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-266,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-555,47";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-934,73";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-741,34";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-1547,16";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-6,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-4,95";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-10,35";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-997,38";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-791,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/05/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-1650,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-759,01";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-601,98";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-1256,32";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-42,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-33,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-70,39";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-8,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-7,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-14,79";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-89,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-70,87";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/09/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-147,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/11/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-73,62";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/11/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-58,39";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/11/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-121,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/12/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-260,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/12/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-206,73";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/12/2025";"9111451110000000000";"Imposto sobre servicos de qualquer natureza - issqn - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-431,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-0,11";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-0,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-0,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-0,26";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-0,19";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-0,45";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-1,57";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-1,16";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-2,55";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-21,37";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-15,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-34,25";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-4,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-3,09";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-6,89";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-4,43";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-3,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-7,10";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-11,86";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-8,70";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-19,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-63,41";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-46,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-101,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-4,76";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-3,48";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-7,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-6,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-4,66";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-10,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-49,75";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-36,48";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-79,64";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-8,89";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-6,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"-14,28";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"-9,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/01/2025";"9111451120000000000";"Imposto sobre servicos de qualquer natureza - issqn - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"-6,71";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
